GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP
0022300383,2023-12-22,1610612751,BKN,Brooklyn Nets,BKN vs. DEN
0022300375,2023-12-21,1610612740,NOP,New Orleans Pelicans,NOP @ CLE
0022300376,2023-12-21,1610612741,CHI,Chicago Bulls,CHI vs. SAS
0022300380,2023-12-21,1610612747,LAL,Los Angeles Lakers,LAL @ MIN
0022300381,2023-12-21,1610612757,POR,Portland Trail Blazers,POR vs. WAS
0022300378,2023-12-21,1610612749,MIL,Milwaukee Bucks,MIL vs. ORL
0022300377,2023-12-21,1610612754,IND,Indiana Pacers,IND @ MEM
0022300380,2023-12-21,1610612750,MIN,Minnesota Timberwolves,MIN vs. LAL
0022300381,2023-12-21,1610612764,WAS,Washington Wizards,WAS @ POR
0022300374,2023-12-21,1610612762,UTA,Utah Jazz,UTA @ DET
0022300378,2023-12-21,1610612753,ORL,Orlando Magic,ORL @ MIL
0022300377,2023-12-21,1610612763,MEM,Memphis Grizzlies,MEM vs. IND
0022300374,2023-12-21,1610612765,DET,Detroit Pistons,DET vs. UTA
0022300376,2023-12-21,1610612759,SAS,San Antonio Spurs,SAS @ CHI
0022300375,2023-12-21,1610612739,CLE,Cleveland Cavaliers,CLE vs. NOP
0022300379,2023-12-21,1610612760,OKC,Oklahoma City Thunder,OKC vs. LAC
0022300379,2023-12-21,1610612746,LAC,LA Clippers,LAC @ OKC
0022300372,2023-12-20,1610612746,LAC,LA Clippers,LAC @ DAL
0022300368,2023-12-20,1610612752,NYK,New York Knicks,NYK @ BKN
0022300364,2023-12-20,1610612762,UTA,Utah Jazz,UTA @ CLE
0022300364,2023-12-20,1610612739,CLE,Cleveland Cavaliers,CLE vs. UTA
0022300365,2023-12-20,1610612766,CHA,Charlotte Hornets,CHA @ IND
0022300370,2023-12-20,1610612741,CHI,Chicago Bulls,CHI vs. LAL
0022300373,2023-12-20,1610612758,SAC,Sacramento Kings,SAC vs. BOS
0022300367,2023-12-20,1610612755,PHI,Philadelphia 76ers,PHI vs. MIN
0022300365,2023-12-20,1610612754,IND,Indiana Pacers,IND vs. CHA
0022300371,2023-12-20,1610612745,HOU,Houston Rockets,HOU vs. ATL
0022300369,2023-12-20,1610612743,DEN,Denver Nuggets,DEN @ TOR
0022300371,2023-12-20,1610612737,ATL,Atlanta Hawks,ATL @ HOU
0022300367,2023-12-20,1610612750,MIN,Minnesota Timberwolves,MIN @ PHI
0022300373,2023-12-20,1610612738,BOS,Boston Celtics,BOS @ SAC
0022300368,2023-12-20,1610612751,BKN,Brooklyn Nets,BKN vs. NYK
0022300366,2023-12-20,1610612753,ORL,Orlando Magic,ORL vs. MIA
0022300370,2023-12-20,1610612747,LAL,Los Angeles Lakers,LAL @ CHI
0022300372,2023-12-20,1610612742,DAL,Dallas Mavericks,DAL vs. LAC
0022300366,2023-12-20,1610612748,MIA,Miami Heat,MIA @ ORL
0022300369,2023-12-20,1610612761,TOR,Toronto Raptors,TOR vs. DEN
0022300361,2023-12-19,1610612749,MIL,Milwaukee Bucks,MIL vs. SAS
0022300363,2023-12-19,1610612756,PHX,Phoenix Suns,PHX @ POR
0022300360,2023-12-19,1610612763,MEM,Memphis Grizzlies,MEM @ NOP
0022300362,2023-12-19,1610612744,GSW,Golden State Warriors,GSW vs. BOS
0022300361,2023-12-19,1610612759,SAS,San Antonio Spurs,SAS @ MIL
0022300363,2023-12-19,1610612757,POR,Portland Trail Blazers,POR vs. PHX
0022300360,2023-12-19,1610612740,NOP,New Orleans Pelicans,NOP vs. MEM
0022300362,2023-12-19,1610612738,BOS,Boston Celtics,BOS @ GSW
0022300358,2023-12-18,1610612764,WAS,Washington Wizards,WAS @ SAC
0022300352,2023-12-18,1610612765,DET,Detroit Pistons,DET @ ATL
0022300353,2023-12-18,1610612750,MIN,Minnesota Timberwolves,MIN @ MIA
0022300355,2023-12-18,1610612763,MEM,Memphis Grizzlies,MEM @ OKC
0022300353,2023-12-18,1610612748,MIA,Miami Heat,MIA vs. MIN
0022300359,2023-12-18,1610612747,LAL,Los Angeles Lakers,LAL vs. NYK
0022300358,2023-12-18,1610612758,SAC,Sacramento Kings,SAC vs. WAS
0022300356,2023-12-18,1610612742,DAL,Dallas Mavericks,DAL @ DEN
0022300357,2023-12-18,1610612751,BKN,Brooklyn Nets,BKN @ UTA
0022300351,2023-12-18,1610612741,CHI,Chicago Bulls,CHI @ PHI
0022300352,2023-12-18,1610612737,ATL,Atlanta Hawks,ATL vs. DET
0022300351,2023-12-18,1610612755,PHI,Philadelphia 76ers,PHI vs. CHI
0022300349,2023-12-18,1610612739,CLE,Cleveland Cavaliers,CLE vs. HOU
0022300350,2023-12-18,1610612754,IND,Indiana Pacers,IND vs. LAC
0022300350,2023-12-18,1610612746,LAC,LA Clippers,LAC @ IND
0022300354,2023-12-18,1610612766,CHA,Charlotte Hornets,CHA @ TOR
0022300349,2023-12-18,1610612745,HOU,Houston Rockets,HOU @ CLE
0022300359,2023-12-18,1610612752,NYK,New York Knicks,NYK @ LAL
0022300356,2023-12-18,1610612743,DEN,Denver Nuggets,DEN vs. DAL
0022300354,2023-12-18,1610612761,TOR,Toronto Raptors,TOR vs. CHA
0022300355,2023-12-18,1610612760,OKC,Oklahoma City Thunder,OKC vs. MEM
0022300357,2023-12-18,1610612762,UTA,Utah Jazz,UTA vs. BKN
0022300345,2023-12-17,1610612759,SAS,San Antonio Spurs,SAS vs. NOP
0022300344,2023-12-17,1610612738,BOS,Boston Celtics,BOS vs. ORL
0022300344,2023-12-17,1610612753,ORL,Orlando Magic,ORL @ BOS
0022300346,2023-12-17,1610612745,HOU,Houston Rockets,HOU @ MIL
0022300345,2023-12-17,1610612740,NOP,New Orleans Pelicans,NOP @ SAS
0022300346,2023-12-17,1610612749,MIL,Milwaukee Bucks,MIL vs. HOU
0022300348,2023-12-17,1610612757,POR,Portland Trail Blazers,POR vs. GSW
0022300347,2023-12-17,1610612764,WAS,Washington Wizards,WAS @ PHX
0022300347,2023-12-17,1610612756,PHX,Phoenix Suns,PHX vs. WAS
0022300348,2023-12-17,1610612744,GSW,Golden State Warriors,GSW @ POR
0022300339,2023-12-16,1610612751,BKN,Brooklyn Nets,BKN @ GSW
0022300341,2023-12-16,1610612757,POR,Portland Trail Blazers,POR vs. DAL
0022300343,2023-12-16,1610612752,NYK,New York Knicks,NYK @ LAC
0022300342,2023-12-16,1610612758,SAC,Sacramento Kings,SAC vs. UTA
0022300338,2023-12-16,1610612754,IND,Indiana Pacers,IND @ MIN
0022300335,2023-12-16,1610612755,PHI,Philadelphia 76ers,PHI @ CHA
0022300338,2023-12-16,1610612750,MIN,Minnesota Timberwolves,MIN vs. IND
0022300334,2023-12-16,1610612765,DET,Detroit Pistons,DET @ MIL
0022300337,2023-12-16,1610612748,MIA,Miami Heat,MIA vs. CHI
0022300341,2023-12-16,1610612742,DAL,Dallas Mavericks,DAL @ POR
0022300336,2023-12-16,1610612739,CLE,Cleveland Cavaliers,CLE vs. ATL
0022300335,2023-12-16,1610612766,CHA,Charlotte Hornets,CHA vs. PHI
0022300337,2023-12-16,1610612741,CHI,Chicago Bulls,CHI @ MIA
0022300339,2023-12-16,1610612744,GSW,Golden State Warriors,GSW vs. BKN
0022300340,2023-12-16,1610612743,DEN,Denver Nuggets,DEN vs. OKC
0022300342,2023-12-16,1610612762,UTA,Utah Jazz,UTA @ SAC
0022300336,2023-12-16,1610612737,ATL,Atlanta Hawks,ATL @ CLE
0022300343,2023-12-16,1610612746,LAC,LA Clippers,LAC vs. NYK
0022300340,2023-12-16,1610612760,OKC,Oklahoma City Thunder,OKC @ DEN
0022300334,2023-12-16,1610612749,MIL,Milwaukee Bucks,MIL vs. DET
0022300332,2023-12-15,1610612763,MEM,Memphis Grizzlies,MEM vs. HOU
0022300329,2023-12-15,1610612738,BOS,Boston Celtics,BOS vs. ORL
0022300331,2023-12-15,1610612759,SAS,San Antonio Spurs,SAS vs. LAL
0022300330,2023-12-15,1610612761,TOR,Toronto Raptors,TOR vs. ATL
0022300326,2023-12-15,1610612740,NOP,New Orleans Pelicans,NOP @ CHA
0022300331,2023-12-15,1610612747,LAL,Los Angeles Lakers,LAL @ SAS
0022300332,2023-12-15,1610612745,HOU,Houston Rockets,HOU @ MEM
0022300327,2023-12-15,1610612755,PHI,Philadelphia 76ers,PHI vs. DET
0022300328,2023-12-15,1610612754,IND,Indiana Pacers,IND @ WAS
0022300333,2023-12-15,1610612752,NYK,New York Knicks,NYK @ PHX
0022300327,2023-12-15,1610612765,DET,Detroit Pistons,DET @ PHI
0022300328,2023-12-15,1610612764,WAS,Washington Wizards,WAS vs. IND
0022300333,2023-12-15,1610612756,PHX,Phoenix Suns,PHX vs. NYK
0022300326,2023-12-15,1610612766,CHA,Charlotte Hornets,CHA vs. NOP
0022300329,2023-12-15,1610612753,ORL,Orlando Magic,ORL @ BOS
0022300330,2023-12-15,1610612737,ATL,Atlanta Hawks,ATL @ TOR
0022300324,2023-12-14,1610612758,SAC,Sacramento Kings,SAC vs. OKC
0022300323,2023-12-14,1610612757,POR,Portland Trail Blazers,POR vs. UTA
0022300323,2023-12-14,1610612762,UTA,Utah Jazz,UTA @ POR
0022300320,2023-12-14,1610612748,MIA,Miami Heat,MIA vs. CHI
0022300325,2023-12-14,1610612746,LAC,LA Clippers,LAC vs. GSW
0022300319,2023-12-14,1610612738,BOS,Boston Celtics,BOS vs. CLE
0022300319,2023-12-14,1610612739,CLE,Cleveland Cavaliers,CLE @ BOS
0022300321,2023-12-14,1610612750,MIN,Minnesota Timberwolves,MIN @ DAL
0022300322,2023-12-14,1610612751,BKN,Brooklyn Nets,BKN @ DEN
0022300325,2023-12-14,1610612744,GSW,Golden State Warriors,GSW @ LAC
0022300320,2023-12-14,1610612741,CHI,Chicago Bulls,CHI @ MIA
0022300322,2023-12-14,1610612743,DEN,Denver Nuggets,DEN vs. BKN
0022300324,2023-12-14,1610612760,OKC,Oklahoma City Thunder,OKC @ SAC
0022300321,2023-12-14,1610612742,DAL,Dallas Mavericks,DAL vs. MIN
0022300314,2023-12-13,1610612763,MEM,Memphis Grizzlies,MEM @ HOU
0022300316,2023-12-13,1610612759,SAS,San Antonio Spurs,SAS vs. LAL
0022300316,2023-12-13,1610612747,LAL,Los Angeles Lakers,LAL @ SAS
0022300310,2023-12-13,1610612765,DET,Detroit Pistons,DET vs. PHI
0022300318,2023-12-13,1610612752,NYK,New York Knicks,NYK @ UTA
0022300313,2023-12-13,1610612761,TOR,Toronto Raptors,TOR vs. ATL
0022300310,2023-12-13,1610612755,PHI,Philadelphia 76ers,PHI @ DET
0022300313,2023-12-13,1610612737,ATL,Atlanta Hawks,ATL @ TOR
0022300315,2023-12-13,1610612749,MIL,Milwaukee Bucks,MIL vs. IND
0022300311,2023-12-13,1610612764,WAS,Washington Wizards,WAS vs. NOP
0022300317,2023-12-13,1610612751,BKN,Brooklyn Nets,BKN @ PHX
0022300317,2023-12-13,1610612756,PHX,Phoenix Suns,PHX vs. BKN
0022300314,2023-12-13,1610612745,HOU,Houston Rockets,HOU vs. MEM
0022300315,2023-12-13,1610612754,IND,Indiana Pacers,IND @ MIL
0022300311,2023-12-13,1610612740,NOP,New Orleans Pelicans,NOP @ WAS
0022300312,2023-12-13,1610612766,CHA,Charlotte Hornets,CHA @ MIA
0022300318,2023-12-13,1610612762,UTA,Utah Jazz,UTA vs. NYK
0022300312,2023-12-13,1610612748,MIA,Miami Heat,MIA vs. CHA
0022300307,2023-12-12,1610612743,DEN,Denver Nuggets,DEN @ CHI
0022300305,2023-12-12,1610612738,BOS,Boston Celtics,BOS vs. CLE
0022300309,2023-12-12,1610612746,LAC,LA Clippers,LAC vs. SAC
0022300309,2023-12-12,1610612758,SAC,Sacramento Kings,SAC @ LAC
0022300305,2023-12-12,1610612739,CLE,Cleveland Cavaliers,CLE @ BOS
0022300306,2023-12-12,1610612742,DAL,Dallas Mavericks,DAL vs. LAL
0022300308,2023-12-12,1610612756,PHX,Phoenix Suns,PHX vs. GSW
0022300308,2023-12-12,1610612744,GSW,Golden State Warriors,GSW @ PHX
0022300307,2023-12-12,1610612741,CHI,Chicago Bulls,CHI vs. DEN
0022300306,2023-12-12,1610612747,LAL,Los Angeles Lakers,LAL @ DAL
0022300303,2023-12-11,1610612751,BKN,Brooklyn Nets,BKN @ SAC
0022300292,2023-12-11,1610612748,MIA,Miami Heat,MIA @ CHA
0022300292,2023-12-11,1610612766,CHA,Charlotte Hornets,CHA vs. MIA
0022300293,2023-12-11,1610612765,DET,Detroit Pistons,DET vs. IND
0022300298,2023-12-11,1610612745,HOU,Houston Rockets,HOU vs. SAS
0022300299,2023-12-11,1610612742,DAL,Dallas Mavericks,DAL @ MEM
0022300295,2023-12-11,1610612755,PHI,Philadelphia 76ers,PHI vs. WAS
0022300296,2023-12-11,1610612743,DEN,Denver Nuggets,DEN @ ATL
0022300294,2023-12-11,1610612753,ORL,Orlando Magic,ORL vs. CLE
0022300294,2023-12-11,1610612739,CLE,Cleveland Cavaliers,CLE @ ORL
0022300303,2023-12-11,1610612758,SAC,Sacramento Kings,SAC vs. BKN
0022300296,2023-12-11,1610612737,ATL,Atlanta Hawks,ATL vs. DEN
0022300304,2023-12-11,1610612757,POR,Portland Trail Blazers,POR @ LAC
0022300297,2023-12-11,1610612752,NYK,New York Knicks,NYK vs. TOR
0022300302,2023-12-11,1610612760,OKC,Oklahoma City Thunder,OKC vs. UTA
0022300304,2023-12-11,1610612746,LAC,LA Clippers,LAC vs. POR
0022300301,2023-12-11,1610612740,NOP,New Orleans Pelicans,NOP vs. MIN
0022300293,2023-12-11,1610612754,IND,Indiana Pacers,IND @ DET
0022300302,2023-12-11,1610612762,UTA,Utah Jazz,UTA @ OKC
0022300295,2023-12-11,1610612764,WAS,Washington Wizards,WAS @ PHI
0022300297,2023-12-11,1610612761,TOR,Toronto Raptors,TOR @ NYK
0022300299,2023-12-11,1610612763,MEM,Memphis Grizzlies,MEM vs. DAL
0022300300,2023-12-11,1610612741,CHI,Chicago Bulls,CHI @ MIL
0022300301,2023-12-11,1610612750,MIN,Minnesota Timberwolves,MIN @ NOP
0022300298,2023-12-11,1610612759,SAS,San Antonio Spurs,SAS @ HOU
0022300300,2023-12-11,1610612749,MIL,Milwaukee Bucks,MIL vs. CHI
0022301220,2023-12-08,1610612739,CLE,Cleveland Cavaliers,CLE @ MIA
0022301226,2023-12-08,1610612757,POR,Portland Trail Blazers,POR vs. DAL
0022301219,2023-12-08,1610612764,WAS,Washington Wizards,WAS @ BKN
0022301216,2023-12-08,1610612761,TOR,Toronto Raptors,TOR @ CHA
0022301224,2023-12-08,1610612743,DEN,Denver Nuggets,DEN vs. HOU
0022301226,2023-12-08,1610612742,DAL,Dallas Mavericks,DAL @ POR
0022301222,2023-12-08,1610612760,OKC,Oklahoma City Thunder,OKC vs. GSW
0022301225,2023-12-08,1610612762,UTA,Utah Jazz,UTA vs. LAC
0022301223,2023-12-08,1610612759,SAS,San Antonio Spurs,SAS vs. CHI
0022301217,2023-12-08,1610612753,ORL,Orlando Magic,ORL vs. DET
0022301217,2023-12-08,1610612765,DET,Detroit Pistons,DET @ ORL
0022301228,2023-12-08,1610612756,PHX,Phoenix Suns,PHX vs. SAC
0022301227,2023-12-08,1610612752,NYK,New York Knicks,NYK @ BOS
0022301218,2023-12-08,1610612755,PHI,Philadelphia 76ers,PHI vs. ATL
0022301220,2023-12-08,1610612748,MIA,Miami Heat,MIA vs. CLE
0022301222,2023-12-08,1610612744,GSW,Golden State Warriors,GSW @ OKC
0022301223,2023-12-08,1610612741,CHI,Chicago Bulls,CHI @ SAS
0022301227,2023-12-08,1610612738,BOS,Boston Celtics,BOS vs. NYK
0022301216,2023-12-08,1610612766,CHA,Charlotte Hornets,CHA vs. TOR
0022301219,2023-12-08,1610612751,BKN,Brooklyn Nets,BKN vs. WAS
0022301221,2023-12-08,1610612763,MEM,Memphis Grizzlies,MEM vs. MIN
0022301224,2023-12-08,1610612745,HOU,Houston Rockets,HOU @ DEN
0022301225,2023-12-08,1610612746,LAC,LA Clippers,LAC @ UTA
0022301218,2023-12-08,1610612737,ATL,Atlanta Hawks,ATL @ PHI
0022301221,2023-12-08,1610612750,MIN,Minnesota Timberwolves,MIN @ MEM
0022301228,2023-12-08,1610612758,SAC,Sacramento Kings,SAC @ PHX
0022301229,2023-12-07,1610612749,MIL,Milwaukee Bucks,MIL vs. IND
0022301229,2023-12-07,1610612754,IND,Indiana Pacers,IND @ MIL
0022301230,2023-12-07,1610612740,NOP,New Orleans Pelicans,NOP @ LAL
0022301230,2023-12-07,1610612747,LAL,Los Angeles Lakers,LAL vs. NOP
0022301215,2023-12-06,1610612743,DEN,Denver Nuggets,DEN @ LAC
0022301205,2023-12-06,1610612739,CLE,Cleveland Cavaliers,CLE vs. ORL
0022301210,2023-12-06,1610612750,MIN,Minnesota Timberwolves,MIN vs. SAS
0022301212,2023-12-06,1610612745,HOU,Houston Rockets,HOU vs. OKC
0022301205,2023-12-06,1610612753,ORL,Orlando Magic,ORL @ CLE
0022301215,2023-12-06,1610612746,LAC,LA Clippers,LAC vs. DEN
0022301213,2023-12-06,1610612762,UTA,Utah Jazz,UTA @ DAL
0022301214,2023-12-06,1610612744,GSW,Golden State Warriors,GSW vs. POR
0022301214,2023-12-06,1610612757,POR,Portland Trail Blazers,POR @ GSW
0022301206,2023-12-06,1610612765,DET,Detroit Pistons,DET vs. MEM
0022301211,2023-12-06,1610612766,CHA,Charlotte Hornets,CHA @ CHI
0022301207,2023-12-06,1610612748,MIA,Miami Heat,MIA @ TOR
0022301209,2023-12-06,1610612737,ATL,Atlanta Hawks,ATL vs. BKN
0022301207,2023-12-06,1610612761,TOR,Toronto Raptors,TOR vs. MIA
0022301208,2023-12-06,1610612764,WAS,Washington Wizards,WAS vs. PHI
0022301208,2023-12-06,1610612755,PHI,Philadelphia 76ers,PHI @ WAS
0022301211,2023-12-06,1610612741,CHI,Chicago Bulls,CHI vs. CHA
0022301213,2023-12-06,1610612742,DAL,Dallas Mavericks,DAL vs. UTA
0022301206,2023-12-06,1610612763,MEM,Memphis Grizzlies,MEM @ DET
0022301209,2023-12-06,1610612751,BKN,Brooklyn Nets,BKN @ ATL
0022301210,2023-12-06,1610612759,SAS,San Antonio Spurs,SAS @ MIN
0022301212,2023-12-06,1610612760,OKC,Oklahoma City Thunder,OKC @ HOU
0022301201,2023-12-05,1610612749,MIL,Milwaukee Bucks,MIL vs. NYK
0022301203,2023-12-05,1610612756,PHX,Phoenix Suns,PHX @ LAL
0022301203,2023-12-05,1610612747,LAL,Los Angeles Lakers,LAL vs. PHX
0022301201,2023-12-05,1610612752,NYK,New York Knicks,NYK @ MIL
0022301202,2023-12-04,1610612754,IND,Indiana Pacers,IND vs. BOS
0022301202,2023-12-04,1610612738,BOS,Boston Celtics,BOS @ IND
0022301204,2023-12-04,1610612758,SAC,Sacramento Kings,SAC vs. NOP
0022301204,2023-12-04,1610612740,NOP,New Orleans Pelicans,NOP @ SAC
0022300280,2023-12-02,1610612744,GSW,Golden State Warriors,GSW @ LAC
0022300286,2023-12-02,1610612737,ATL,Atlanta Hawks,ATL @ MIL
0022300290,2023-12-02,1610612758,SAC,Sacramento Kings,SAC vs. DEN
0022300284,2023-12-02,1610612754,IND,Indiana Pacers,IND @ MIA
0022300289,2023-12-02,1610612757,POR,Portland Trail Blazers,POR @ UTA
0022300291,2023-12-02,1610612747,LAL,Los Angeles Lakers,LAL vs. HOU
0022300281,2023-12-02,1610612750,MIN,Minnesota Timberwolves,MIN @ CHA
0022300286,2023-12-02,1610612749,MIL,Milwaukee Bucks,MIL vs. ATL
0022300287,2023-12-02,1610612742,DAL,Dallas Mavericks,DAL vs. OKC
0022300288,2023-12-02,1610612756,PHX,Phoenix Suns,PHX vs. MEM
0022300283,2023-12-02,1610612765,DET,Detroit Pistons,DET vs. CLE
0022300289,2023-12-02,1610612762,UTA,Utah Jazz,UTA vs. POR
0022300282,2023-12-02,1610612753,ORL,Orlando Magic,ORL @ BKN
0022300285,2023-12-02,1610612741,CHI,Chicago Bulls,CHI vs. NOP
0022300285,2023-12-02,1610612740,NOP,New Orleans Pelicans,NOP @ CHI
0022300282,2023-12-02,1610612751,BKN,Brooklyn Nets,BKN vs. ORL
0022300283,2023-12-02,1610612739,CLE,Cleveland Cavaliers,CLE @ DET
0022300287,2023-12-02,1610612760,OKC,Oklahoma City Thunder,OKC @ DAL
0022300290,2023-12-02,1610612743,DEN,Denver Nuggets,DEN @ SAC
0022300280,2023-12-02,1610612746,LAC,LA Clippers,LAC vs. GSW
0022300284,2023-12-02,1610612748,MIA,Miami Heat,MIA vs. IND
0022300288,2023-12-02,1610612763,MEM,Memphis Grizzlies,MEM @ PHX
0022300291,2023-12-02,1610612745,HOU,Houston Rockets,HOU @ LAL
0022300281,2023-12-02,1610612766,CHA,Charlotte Hornets,CHA vs. MIN
0022300274,2023-12-01,1610612764,WAS,Washington Wizards,WAS @ ORL
0022300279,2023-12-01,1610612743,DEN,Denver Nuggets,DEN @ PHX
0022300278,2023-12-01,1610612759,SAS,San Antonio Spurs,SAS @ NOP
0022300276,2023-12-01,1610612761,TOR,Toronto Raptors,TOR vs. NYK
0022300275,2023-12-01,1610612738,BOS,Boston Celtics,BOS vs. PHI
0022300277,2023-12-01,1610612742,DAL,Dallas Mavericks,DAL vs. MEM
0022300275,2023-12-01,1610612755,PHI,Philadelphia 76ers,PHI @ BOS
0022300277,2023-12-01,1610612763,MEM,Memphis Grizzlies,MEM @ DAL
0022300274,2023-12-01,1610612753,ORL,Orlando Magic,ORL vs. WAS
0022300278,2023-12-01,1610612740,NOP,New Orleans Pelicans,NOP vs. SAS
0022300276,2023-12-01,1610612752,NYK,New York Knicks,NYK @ TOR
0022300279,2023-12-01,1610612756,PHX,Phoenix Suns,PHX vs. DEN
0022300266,2023-11-30,1610612766,CHA,Charlotte Hornets,CHA @ BKN
0022300267,2023-11-30,1610612748,MIA,Miami Heat,MIA vs. IND
0022300265,2023-11-30,1610612739,CLE,Cleveland Cavaliers,CLE vs. POR
0022300270,2023-11-30,1610612750,MIN,Minnesota Timberwolves,MIN vs. UTA
0022300265,2023-11-30,1610612757,POR,Portland Trail Blazers,POR @ CLE
0022300269,2023-11-30,1610612741,CHI,Chicago Bulls,CHI vs. MIL
0022300272,2023-11-30,1610612737,ATL,Atlanta Hawks,ATL @ SAS
0022300266,2023-11-30,1610612751,BKN,Brooklyn Nets,BKN vs. CHA
0022300270,2023-11-30,1610612762,UTA,Utah Jazz,UTA @ MIN
0022300272,2023-11-30,1610612759,SAS,San Antonio Spurs,SAS vs. ATL
0022300273,2023-11-30,1610612746,LAC,LA Clippers,LAC @ GSW
0022300268,2023-11-30,1610612765,DET,Detroit Pistons,DET @ NYK
0022300271,2023-11-30,1610612747,LAL,Los Angeles Lakers,LAL @ OKC
0022300269,2023-11-30,1610612749,MIL,Milwaukee Bucks,MIL @ CHI
0022300268,2023-11-30,1610612752,NYK,New York Knicks,NYK vs. DET
0022300273,2023-11-30,1610612744,GSW,Golden State Warriors,GSW vs. LAC
0022300271,2023-11-30,1610612760,OKC,Oklahoma City Thunder,OKC vs. LAL
0022300267,2023-11-30,1610612754,IND,Indiana Pacers,IND @ MIA
0022300258,2023-11-29,1610612765,DET,Detroit Pistons,DET vs. LAL
0022300261,2023-11-29,1610612763,MEM,Memphis Grizzlies,MEM vs. UTA
0022300259,2023-11-29,1610612764,WAS,Washington Wizards,WAS @ ORL
0022300260,2023-11-29,1610612761,TOR,Toronto Raptors,TOR vs. PHX
0022300262,2023-11-29,1610612755,PHI,Philadelphia 76ers,PHI @ NOP
0022300263,2023-11-29,1610612745,HOU,Houston Rockets,HOU @ DEN
0022300261,2023-11-29,1610612762,UTA,Utah Jazz,UTA @ MEM
0022300263,2023-11-29,1610612743,DEN,Denver Nuggets,DEN vs. HOU
0022300258,2023-11-29,1610612747,LAL,Los Angeles Lakers,LAL @ DET
0022300264,2023-11-29,1610612746,LAC,LA Clippers,LAC @ SAC
0022300264,2023-11-29,1610612758,SAC,Sacramento Kings,SAC vs. LAC
0022300262,2023-11-29,1610612740,NOP,New Orleans Pelicans,NOP vs. PHI
0022300260,2023-11-29,1610612756,PHX,Phoenix Suns,PHX @ TOR
0022300259,2023-11-29,1610612753,ORL,Orlando Magic,ORL vs. WAS
0022300054,2023-11-28,1610612751,BKN,Brooklyn Nets,BKN vs. TOR
0022300058,2023-11-28,1610612750,MIN,Minnesota Timberwolves,MIN vs. OKC
0022300053,2023-11-28,1610612738,BOS,Boston Celtics,BOS vs. CHI
0022300057,2023-11-28,1610612752,NYK,New York Knicks,NYK vs. CHA
0022300055,2023-11-28,1610612737,ATL,Atlanta Hawks,ATL @ CLE
0022300055,2023-11-28,1610612739,CLE,Cleveland Cavaliers,CLE vs. ATL
0022300053,2023-11-28,1610612741,CHI,Chicago Bulls,CHI @ BOS
0022300059,2023-11-28,1610612745,HOU,Houston Rockets,HOU @ DAL
0022300056,2023-11-28,1610612749,MIL,Milwaukee Bucks,MIL @ MIA
0022300056,2023-11-28,1610612748,MIA,Miami Heat,MIA vs. MIL
0022300057,2023-11-28,1610612766,CHA,Charlotte Hornets,CHA @ NYK
0022300060,2023-11-28,1610612758,SAC,Sacramento Kings,SAC vs. GSW
0022300059,2023-11-28,1610612742,DAL,Dallas Mavericks,DAL vs. HOU
0022300054,2023-11-28,1610612761,TOR,Toronto Raptors,TOR @ BKN
0022300058,2023-11-28,1610612760,OKC,Oklahoma City Thunder,OKC @ MIN
0022300060,2023-11-28,1610612744,GSW,Golden State Warriors,GSW @ SAC
0022300257,2023-11-27,1610612746,LAC,LA Clippers,LAC vs. DEN
0022300254,2023-11-27,1610612754,IND,Indiana Pacers,IND vs. POR
0022300253,2023-11-27,1610612764,WAS,Washington Wizards,WAS @ DET
0022300254,2023-11-27,1610612757,POR,Portland Trail Blazers,POR @ IND
0022300256,2023-11-27,1610612740,NOP,New Orleans Pelicans,NOP @ UTA
0022300257,2023-11-27,1610612743,DEN,Denver Nuggets,DEN @ LAC
0022300255,2023-11-27,1610612747,LAL,Los Angeles Lakers,LAL @ PHI
0022300255,2023-11-27,1610612755,PHI,Philadelphia 76ers,PHI vs. LAL
0022300256,2023-11-27,1610612762,UTA,Utah Jazz,UTA vs. NOP
0022300253,2023-11-27,1610612765,DET,Detroit Pistons,DET vs. WAS
0022300247,2023-11-26,1610612756,PHX,Phoenix Suns,PHX @ NYK
0022300245,2023-11-26,1610612757,POR,Portland Trail Blazers,POR @ MIL
0022300251,2023-11-26,1610612739,CLE,Cleveland Cavaliers,CLE vs. TOR
0022300248,2023-11-26,1610612766,CHA,Charlotte Hornets,CHA @ ORL
0022300246,2023-11-26,1610612737,ATL,Atlanta Hawks,ATL @ BOS
0022300252,2023-11-26,1610612743,DEN,Denver Nuggets,DEN vs. SAS
0022300252,2023-11-26,1610612759,SAS,San Antonio Spurs,SAS @ DEN
0022300249,2023-11-26,1610612763,MEM,Memphis Grizzlies,MEM vs. MIN
0022300251,2023-11-26,1610612761,TOR,Toronto Raptors,TOR @ CLE
0022300245,2023-11-26,1610612749,MIL,Milwaukee Bucks,MIL vs. POR
0022300247,2023-11-26,1610612752,NYK,New York Knicks,NYK vs. PHX
0022300250,2023-11-26,1610612751,BKN,Brooklyn Nets,BKN vs. CHI
0022300248,2023-11-26,1610612753,ORL,Orlando Magic,ORL vs. CHA
0022300249,2023-11-26,1610612750,MIN,Minnesota Timberwolves,MIN @ MEM
0022300250,2023-11-26,1610612741,CHI,Chicago Bulls,CHI @ BKN
0022300246,2023-11-26,1610612738,BOS,Boston Celtics,BOS vs. ATL
